MILL_CD,MPNO,BOM_SEQ,CPNO,JUST_QTY,REAL_QTY,LOSS_RATE,START_DATE,STOP_DATE,WRK_GBN,OUT_GBN,USE_YN,ERP_UPD_TIME,ADDYMD,ADDMAN,UPDYMD,UPDMAN,ROUTCD,COST_YN,SCRAP,NATURAL,REPLACE_YN,REPLACE_PNO,SKIP_YN
1000,38610-85700,2,38610-85700-L2,1,1,,2021-11-01,,,,1,,2021-11-01 15:33:50,170524,2021-11-26 14:11:26,170524,,0,,,0,,1
1000,38610-85700-L2,1,38610-85700-D1,1,1,,2021-11-01,,,,1,,2021-11-01 15:33:55,170524,2021-11-01 15:36:14,170524,,0,,,0,,1
1000,38610-85700-G1,4,38610-85700-3,1,1,,2021-11-01,,,,1,,2021-11-01 15:35:49,170524,2021-11-01 15:36:14,170524,,0,,,0,,1
1000,38610-85700-G1,2,38610-85700-5,2,2,,2021-11-01,,,,1,,2021-11-01 15:35:36,170524,2021-11-01 15:36:14,170524,,0,,,0,,1
1000,38610-85700-G1,3,38610-85700-4,2,2,,2021-11-01,,,,1,,2021-11-01 15:35:43,170524,2021-11-01 15:36:14,170524,,0,,,0,,1
1000,38610-85700-G1,5,38610-85700-2,2,2,,2021-11-01,,,,1,,2021-11-01 15:35:55,170524,2021-11-01 15:36:14,170524,,0,,,0,,1
1000,S254523A6003,1,S25452-3A600-3-L1,1,1,,2021-11-01,,,,1,,2021-11-01 15:36:37,170524,2021-11-26 14:14:22,170524,,0,,,0,,1
1000,S25452-3A600-3-L1,1,S25452-3A600-3-T1,1,1,,2021-11-01,,,,1,,2021-11-01 15:36:42,170524,2021-11-01 15:38:56,170524,,0,,,0,,1
1000,S25452-3A600-3-T1,1,S25452-3A600-8-P1,1,1,,2021-11-01,,,,1,,2021-11-01 15:36:50,170524,2021-11-26 14:14:22,170524,,0,,,0,,1
1000,S25452-3A600-3-T1,2,S25452-3A600-3-1-Q1,1,1,,2021-11-01,,,,1,,2021-11-01 15:36:55,170524,2021-11-01 15:38:56,170524,,0,,,0,,1
1000,S25452-3A600-8-P1,1,S25452-3A600-8-C1,1,1,,2021-11-01,,,,1,,2021-11-01 15:37:05,170524,2021-11-01 15:38:56,170524,,0,,,0,,1
1000,S25452-3A600-3-1-Q1,1,S25452-3A600-3-1-P1,1,1,,2021-11-01,,,,1,,2021-11-01 15:38:09,170524,2022-03-28 09:22:31,170524,,0,,,0,,0
1000,S25452-3A600-3-1-P1,1,S25452-3A600-3-1-C1,1,1,,2021-11-01,,,,1,,2021-11-01 15:38:16,170524,2021-11-01 15:40:33,170524,,0,,,0,,1
1000,S25452-3A600-3-T1,3,S25452-3A600-7,1,1,,2021-11-01,,,,1,,2021-11-01 15:38:25,170524,2021-11-01 15:38:56,170524,,0,,,0,,1
1000,S25452-3A600-3-T1,4,S25452-3A600-10,1,1,,2021-11-01,,,,1,,2021-11-01 15:38:33,170524,2021-11-01 15:38:56,170524,,0,,,0,,1
1000,38600-52100-L2,1,38600-52100-D1,1,1,,2021-10-21,,,,1,,2021-10-21 15:14:57,170524,2021-10-21 15:16:31,170524,,0,,,0,,1
1000,38600-52100-D1,1,38600-52100-L1,1,1,,2021-10-21,,,,1,,2021-10-21 15:15:02,170524,2021-10-21 15:16:31,170524,,0,,,0,,1
1000,25451-07801-D1,1,25451-07801-L1,1,1,,2021-10-15,,,,1,,2021-10-15 17:35:04,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07801-L1,1,25451-07801-R1,1,1,,2021-10-15,,,,1,,2021-10-15 17:35:19,170524,2021-11-26 13:53:41,170524,,0,,,0,,1
1000,25451-07801-R1,1,25451-07801-S1,1,1,,2021-10-15,,,,1,,2021-10-15 17:35:29,170524,2021-10-18 11:42:56,170524,,0,,,0,,1
1000,25451-07801-S1,1,25451-07801-B2,1,1,,2021-10-15,,,,1,,2021-10-15 17:35:50,170524,2021-10-18 11:42:56,170524,,0,,,0,,1
1000,25451-07201-5-G1,2,25451-07201-4-P1,1,1,,2025-06-27,,,,1,,2025-06-27 13:22:50,170524,2025-06-27 13:23:21,170524,,0,,,0,,1
1000,25451-07201-3-P1,1,25451-07201-3-C1,1,1,,2025-06-27,,,,1,,2025-06-27 13:23:00,170524,2025-06-27 13:23:21,170524,,0,,,0,,1
1000,25451-07801-2-P1,1,25451-07801-2-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:36:30,170524,2023-03-02 09:26:51,170524,,0,,,0,,1
1000,25451-07801-2-P2,1,25451-07801-2-C2,1,1,,2021-10-15,,,,1,,2021-10-15 17:36:40,170524,2023-03-02 09:26:51,170524,,0,,,0,,1
1000,25451-07201-4-P1,1,25451-07201-4-C1,1,1,,2025-06-27,,,,1,,2025-06-27 13:23:11,170524,2025-06-27 13:23:21,170524,,0,,,0,,1
1000,25451-07801-E7,1,25451-07801-7,1,1,,2021-10-15,,,,1,,2021-10-15 17:37:07,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07801-S1,2,25451-07850-5,1,1,,2021-10-15,,,,1,,2021-10-15 17:37:39,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07801-S1,3,25451-07850-6,1,1,,2021-10-15,,,,1,,2021-10-15 17:37:50,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07801-S1,4,25451-07850-7,1,1,,2021-10-15,,,,1,,2021-10-15 17:38:02,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07801-S1,5,25451-07701-6-P1,1,1,,2021-10-15,,,,1,,2021-10-15 17:38:18,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07701-6-P1,1,25451-07701-6-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:38:35,170524,2023-10-31 18:33:59,170524,,0,,,0,,1
1000,25451-07201-5-G1,3,25451-07201-3-Q1,1,1,,2025-08-01,,,,1,,2025-08-01 14:20:54,170524,2025-08-01 14:21:16,170524,,0,,,0,,1
1000,25450-07801,3,S2545207801,1,1,,2021-10-15,,,,1,,2021-10-15 17:42:24,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25450-07801,4,25474-2M000,1,1,,2021-10-15,,,,1,,2021-10-15 17:42:34,170524,2021-10-15 17:43:15,170524,,0,,,0,,1
1000,25451-07201-3-Q1,1,25451-07201-3-P1,1,1,,2025-08-01,,,,1,,2025-08-01 14:21:05,170524,2026-03-24 09:57:33,201214,,0,,,0,,1
1000,25451-07850-D1,1,25451-07850-L1,1,1,,2021-10-15,,,,1,,2021-10-15 17:44:09,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-L1,1,25451-07850-R1,1,1,,2021-10-15,,,,1,,2021-10-15 17:44:18,170524,2021-11-26 13:53:48,170524,,0,,,0,,1
1000,25451-07850-R1,1,25451-07850-S1,1,1,,2021-10-15,,,,1,,2021-10-15 17:44:31,170524,2021-10-18 11:43:27,170524,,0,,,0,,1
1000,25451-07850-S1,1,25451-07801-B2,1,1,,2021-10-15,,,,1,,2021-10-15 17:44:45,170524,2021-10-18 11:43:27,170524,,0,,,0,,1
1000,25451-07850-S1,2,25451-07701-6-P1,1,1,,2021-10-15,,,,1,,2021-10-15 17:45:12,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-S1,3,25451-07850-5,1,1,,2021-10-15,,,,1,,2021-10-15 17:45:31,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-S1,4,25451-07850-6,1,1,,2021-10-15,,,,1,,2021-10-15 17:45:45,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-S1,5,25451-07850-7,1,1,,2021-10-15,,,,1,,2021-10-15 17:45:53,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25460-2R010,3,25461-2R010-D1,1,1,,2021-12-01,,,,1,,2021-12-01 15:45:53,170524,2021-12-01 15:46:04,170524,,0,,,0,,1
1000,25450-07850,3,S2545207801,1,1,,2021-10-15,,,,1,,2021-10-15 17:46:14,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25450-07850,4,25474-2M000,1,1,,2021-10-15,,,,1,,2021-10-15 17:46:24,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07801-S1,6,25451-07801-Q1,1,1,,2021-10-15,,,,1,,2021-10-15 17:48:14,170524,2021-10-15 17:48:43,170524,,0,,,0,,1
1000,25451-07801-Q1,1,25451-07201-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:48:37,170524,2021-10-15 17:48:43,170524,,0,,,0,,1
1000,25451-07850-S1,6,25451-07850-Q1,1,1,,2021-10-15,,,,1,,2021-10-15 17:49:40,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-Q1,1,25451-07250-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:50:02,170524,2021-10-15 17:51:20,170524,,0,,,0,,1
1000,25451-07850-Q1,2,25451-07850-8,1,1,,2021-10-15,,,,1,,2021-10-15 17:52:38,170524,2021-10-15 17:52:43,170524,,0,,,0,,1
1000,25451-07201-D1,1,25451-07201-L1,1,1,,2021-10-15,,,,1,,2021-10-15 17:53:12,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-L1,1,25451-07201-R1,1,1,,2021-10-15,,,,1,,2021-10-15 17:53:21,170524,2021-11-26 13:52:57,170524,,0,,,0,,1
1000,25451-07201-R1,1,25451-07201-S1,1,1,,2021-10-15,,,,1,,2021-10-15 17:53:29,170524,2021-10-18 11:42:30,170524,,0,,,0,,1
1000,25451-07201-S1,1,25451-07801-B2,1,1,,2021-10-15,,,,1,,2021-10-15 17:53:41,170524,2021-10-18 11:42:30,170524,,0,,,0,,1
1000,25451-07201-S1,2,25451-07201-5-G1,1,1,,2021-10-15,,,,1,,2021-10-15 17:54:07,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-S1,3,25451-07201-Q1,1,1,,2021-10-15,,,,1,,2021-10-15 17:54:56,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-Q1,1,25451-07201-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:55:12,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-S1,4,25451-07850-5,1,1,,2021-10-15,,,,1,,2021-10-15 17:55:25,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-S1,5,25451-07850-6,1,1,,2021-10-15,,,,1,,2021-10-15 17:55:34,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07201-S1,6,25451-07850-7,1,1,,2021-10-15,,,,1,,2021-10-15 17:55:45,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25450-07201,3,S2545207201,1,1,,2021-10-15,,,,1,,2021-10-15 17:56:13,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25450-07201,4,25474-2M000,1,1,,2021-10-15,,,,1,,2021-10-15 17:56:21,170524,2021-10-15 17:56:48,170524,,0,,,0,,1
1000,25451-07250-D1,1,25451-07250-L1,1,1,,2021-10-15,,,,1,,2021-10-15 17:57:13,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-L1,1,25451-07250-R1,1,1,,2021-10-15,,,,1,,2021-10-15 17:57:20,170524,2021-11-26 13:53:22,170524,,0,,,0,,1
1000,25451-07250-R1,1,25451-07250-S1,1,1,,2021-10-15,,,,1,,2021-10-15 17:57:31,170524,2021-10-18 11:42:37,170524,,0,,,0,,1
1000,25451-07250-S1,1,25451-07801-B2,1,1,,2021-10-15,,,,1,,2021-10-15 17:57:40,170524,2021-10-18 11:42:37,170524,,0,,,0,,1
1000,25451-07250-S1,2,25451-07250-Q1,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:09,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-Q1,1,25451-07250-C1,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:18,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-Q1,2,25451-07850-8,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:25,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-S1,3,25451-07850-5,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:35,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-S1,4,25451-07850-6,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:47,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-S1,5,25451-07850-7,1,1,,2021-10-15,,,,1,,2021-10-15 17:58:55,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07250-S1,6,25451-07201-5-G1,1,1,,2021-10-15,,,,1,,2021-10-15 17:59:14,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25450-07250,3,S2545207201,1,1,,2021-10-15,,,,1,,2021-10-15 17:59:39,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25450-07250,4,25474-2M000,1,1,,2021-10-15,,,,1,,2021-10-15 17:59:51,170524,2021-10-15 18:00:24,170524,,0,,,0,,1
1000,25451-07701-R1,1,25451-07701-S1,1,1,,2021-10-15,,,,1,,2021-10-15 18:01:07,170524,2021-10-15 18:04:56,170524,,0,,,0,,1
1000,25485-3A001-C20,1,25485-3A001-B2,1,1,,2021-11-29,,,,1,,2021-11-29 11:38:05,170524,2021-11-29 11:39:53,170524,,0,,,0,,1
1000,25485-3A001-B2,1,25485-3A001-P2,1,1,,2021-11-29,,,,1,,2021-11-29 11:38:11,170524,2025-11-14 13:56:04,181129,,0,,,0,,0
1000,25485-3A001-P2,1,25485-3A001-C2,1,1,,2021-11-29,,,,1,,2021-11-29 11:38:16,170524,2021-11-29 11:39:53,170524,,0,,,0,,1
1000,25485-3A001-B1,1,25485-3A001-P1,1,1,,2021-11-29,,,,1,,2021-11-29 11:38:29,170524,2025-11-14 13:56:04,181129,,0,,,0,,0
1000,25485-3A001-P1,1,25485-3A001-C1,1,1,,2021-11-29,,,,1,,2021-11-29 11:38:36,170524,2021-11-29 11:39:53,170524,,0,,,0,,1
1000,25450-07TA1-L2,2,25469-07TA1,1,1,,2024-11-06,,,,1,,2024-11-06 13:41:42,170524,2024-11-06 13:48:47,170524,,0,,,0,,0
1000,28235-2B710,1,28235-2B710-L1,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:26,170524,2022-01-20 17:57:49,170524,,0,,,0,,0
1000,45264-23601(구형),1,45264-23601-L1(구형),1,1,,2021-11-24,,,,1,,2021-11-24 14:59:22,170524,2021-11-24 14:59:55,170524,,0,,,0,,1
1000,45264-23601-L1(구형),1,45264-23601-D1(구형),1,1,,2021-11-24,,,,1,,2021-11-24 14:59:28,170524,2021-11-24 14:59:55,170524,,0,,,0,,1
1000,45264-3D600-T1,1,45264-3D600-B3,1,1,,2021-10-14,,,,1,,2021-10-14 13:28:23,170524,2024-01-02 16:09:47,170524,,0,,,0,,0
1000,45264-3D600-B3,1,45264-3D600-R3,1,1,,2021-10-14,,,,1,,2021-10-14 13:28:44,170524,2021-10-14 15:13:33,170524,,0,,,0,,1
1000,45264-3D600-R3,1,45264-3D600-O3,1,1,,2021-10-14,,,,1,,2021-10-14 13:29:07,170524,2022-05-27 16:42:40,170524,,0,,,0,,1
1000,45264-3D600-O1,2,45264-3D600-P1,1,1,,2021-10-14,,,,1,,2021-10-14 13:35:28,170524,2024-11-11 15:21:45,170524,,0,,,0,,0
1000,45264-3D600-O3,2,MF650005-1(24구압입용),2,2,,2021-10-14,,,,1,,2021-10-14 13:29:53,170524,2021-10-14 15:13:33,170524,,0,,,0,,1
1000,45264-3D600-T1,4,45264-3D600-B2,1,1,,2021-10-14,,,,1,,2021-10-14 13:31:20,170524,2024-01-02 16:09:47,170524,,0,,,0,,0
1000,45264-3D600-T1,5,45264-3D600-B1,1,1,,2021-10-14,,,,1,,2021-10-14 13:33:21,170524,2024-01-02 16:09:47,170524,,0,,,0,,0
1000,45264-3D600-P1,1,45264-3D600-C1,1,1,,2021-10-14,,,,1,,2021-10-14 13:35:42,170524,2024-11-15 15:33:43,181129,,0,,,0,,0
1000,45264-3D600-B2,2,45264-3D600-R2,1,1,,2021-10-14,,,,1,,2021-10-14 13:32:02,170524,2021-10-14 15:14:17,170524,,0,,,0,,1
1000,45264-3D600-R2,1,45264-3D600-O2,1,1,,2021-10-14,,,,1,,2021-10-14 13:32:34,170524,2022-06-15 14:50:02,170524,,0,,,0,,1
1000,45264-3D600-O2,2,MF650005-1(24구압입용),1,1,,2021-10-14,,,,1,,2021-10-14 13:32:59,170524,2021-10-14 15:13:33,170524,,0,,,0,,1
1000,45264-3D600-B1,1,45264-3D600-R1,1,1,,2021-10-14,,,,1,,2021-10-14 13:33:34,170524,2021-12-01 16:36:57,170524,,0,,,0,,1
1000,45264-3D600-R1,1,45264-3D600-O1,1,1,,2021-10-14,,,,1,,2021-10-14 13:34:10,170524,2022-06-15 14:50:02,170524,,0,,,0,,1
1000,45264-3D600-O1,1,MF650005-1(24구압입용),1,1,,2021-10-14,,,,1,,2021-10-14 13:35:10,170524,2021-10-14 15:12:24,170524,,0,,,0,,1
1000,25410-2R000,1,25411-2R000-D1,1,1,,2021-12-01,,,,1,,2021-12-01 15:47:36,170524,2021-12-01 15:47:46,170524,,0,,,0,,1
1000,28820-4A910,1,28820-4A910-L1,1,1,,2021-10-18,,,,1,,2021-10-18 11:21:34,170524,2021-11-26 14:10:09,170524,,0,,,0,,1
1000,28820-4A910-L1,1,28820-4A910-D1,1,1,,2021-10-18,,,,1,,2021-10-18 11:21:42,170524,2021-10-18 11:35:23,170524,,0,,,0,,1
1000,28820-4A910-D1,1,28820-4A910-T1,1,1,,2021-10-18,,,,1,,2021-10-18 11:21:50,170524,2021-10-18 11:35:23,170524,,0,,,0,,1
1000,28820-4A910-T1,1,28820-4A910-B2,1,1,,2021-10-18,,,,1,,2021-10-18 11:22:05,170524,2021-11-26 14:10:09,170524,,0,,,0,,1
1000,28820-4A910-B2,1,28820-4A910-P2,1,1,,2021-10-18,,,,1,,2021-10-18 11:22:17,170524,2021-11-26 14:10:09,170524,,0,,,0,,1
1000,28820-4A910-P2,1,28820-4A910-C2,1,1,,2021-10-18,,,,1,,2021-10-18 11:22:31,170524,2025-04-09 16:28:48,181129,,0,,,0,,0
1000,25461-2R010-L1,1,25461-2R010-D1,1,1,,2021-10-19,,,,1,,2021-10-19 13:06:09,170524,2021-10-19 13:07:13,170524,,0,,,0,,1
1000,25461-2R010-D1,1,25461-2R010-T1,1,1,,2021-10-19,,,,1,,2021-10-19 13:06:18,170524,2021-10-19 13:07:13,170524,,0,,,0,,1
1000,25461-2R010-T1,1,25461-2R000-B1,1,1,,2021-10-19,,,,1,,2021-10-19 13:06:26,170524,2021-10-19 13:07:13,170524,,0,,,0,,1
1000,25461-2R010-T1,2,25461-2R010-2,1,1,,2021-10-19,,,,1,,2021-10-19 13:06:45,170524,2021-10-19 13:07:13,170524,,0,,,0,,1
1000,254112R6003,1,25411-2R600-L3,1,1,,2021-10-19,,,,1,,2021-10-19 13:15:23,170524,2021-11-26 13:52:03,170524,,0,,,0,,1
1000,25411-2R600-L3,1,25411-2R600-T3,1,1,,2021-10-19,,,,1,,2021-10-19 13:15:32,170524,2021-10-19 13:16:28,170524,,0,,,0,,1
1000,25411-2R600-T3,1,25411-2R000-B13,1,1,,2021-10-19,,,,1,,2021-10-19 13:15:40,170524,2021-10-19 13:16:28,170524,,0,,,0,,1
1000,25411-2R600-T3,2,25411-2R600-Q2,1,1,,2021-10-19,,,,1,,2021-10-19 13:15:50,170524,2021-10-19 13:16:28,170524,,0,,,0,,1
1000,25411-2R000-B13,1,25411-2R000-C13,1,1,,2021-10-19,,,,1,,2021-10-19 13:15:59,170524,2021-10-19 13:16:28,170524,,0,,,0,,1
1000,25411-2R600-Q2,1,25411-2R600-C2,1,1,,2021-10-19,,,,1,,2021-10-19 13:16:08,170524,2021-10-19 13:16:28,170524,,0,,,0,,1
1000,38131-48803,1,38131-48803-L1,1,1,,2021-10-19,,,,1,,2021-10-19 13:17:44,170524,2021-11-26 14:11:05,170524,,0,,,0,,1
1000,38131-48803-L1,1,38131-48803-D1,1,1,,2021-10-19,,,,1,,2021-10-19 13:17:51,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,38131-48803-D1,1,38131-48803-R1,1,1,,2021-10-19,,,,1,,2021-10-19 13:17:57,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,38131-48803-R1,1,38131-48803-G1,1,1,,2021-10-19,,,,1,,2021-10-19 13:18:06,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,45264-23601-T1(구형),1,45264-23601-B2,1,1,,2021-11-24,,,,1,,2021-11-24 14:59:40,170524,2021-11-24 14:59:55,170524,,0,,,0,,1
1000,45264-23421,1,45264-23421-L1,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:00,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,38131-48803-G1,2,3811452000,1,1,,2021-10-19,,,,1,,2021-10-19 13:18:35,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,38131-48803-G1,3,1522815000,1,1,,2021-10-19,,,,1,,2021-10-19 13:18:45,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,38131-48803-G1,4,1522024151,1,1,,2021-10-19,,,,1,,2021-10-19 13:18:56,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,38131-48803-G1,5,38131-48803-B1,1,1,,2021-10-19,,,,1,,2021-10-19 13:19:46,170524,2021-10-19 13:20:31,170524,,0,,,0,,1
1000,45264-23421-L1,1,45264-23421-D1,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:07,170524,2021-10-19 13:24:55,170524,,0,,,0,,1
1000,45264-23421-D1,1,45264-23421-T1,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:14,170524,2021-10-19 13:24:55,170524,,0,,,0,,1
1000,45264-23421-T1,1,45264-23421-B2,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:23,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-B2,1,45264-23421-R2,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:31,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-R2,1,45264-23421-O2,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:39,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-O2,1,45264-23421-P2,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:46,170524,2025-01-16 16:17:26,170524,,0,,,0,,0
1000,45264-23421-P2,1,45264-23421-C2,1,1,,2021-10-19,,,,1,,2021-10-19 13:22:54,170524,2025-01-16 16:17:26,170524,,0,,,0,,0
1000,45264-3A560,1,45264-3A560-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:01:17,170524,2021-12-01 18:08:41,170524,,0,,,0,,0
1000,45264-23421-T1,2,45264-23421-B1,1,1,,2021-10-19,,,,1,,2021-10-19 13:23:28,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-B1,1,45264-23421-R1,1,1,,2021-10-19,,,,1,,2021-10-19 13:23:39,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-R1,1,45264-23421-O1,1,1,,2021-10-19,,,,1,,2021-10-19 13:23:47,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-O1,3,452643A5605,1,1,,2021-11-24,,,,1,,2021-11-24 15:00:31,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-23421-O1,2,45264-23421-P1,1,1,,2021-10-19,,,,1,,2021-10-19 13:24:08,170524,2025-01-16 16:17:26,170524,,0,,,0,,0
1000,45264-23421-P1,1,45264-23421-C1,1,1,,2021-10-19,,,,1,,2021-10-19 13:24:17,170524,2025-01-16 16:17:26,170524,,0,,,0,,0
1000,45264-23421-T1,3,45264-23421-3,1,1,,2021-10-19,,,,1,,2021-10-19 13:24:27,170524,2021-10-19 13:24:55,170524,,0,,,0,,1
1000,45264-23421-T1,4,45264-23421-5,1,1,,2021-10-19,,,,1,,2021-10-19 13:24:36,170524,2021-10-19 13:24:55,170524,,0,,,0,,1
1000,45264-23601-D1(구형),1,45264-23601-T1(구형),1,1,,2021-11-24,,,,1,,2021-11-24 14:59:34,170524,2021-11-24 14:59:55,170524,,0,,,0,,1
1000,45264-23601-T1(구형),2,45264-23601-B1,1,1,,2021-11-24,,,,1,,2021-11-24 14:59:47,170524,2021-11-24 14:59:55,170524,,0,,,0,,1
1000,45264-23421-O2,2,452643A5605,1,1,,2021-11-24,,,,1,,2021-11-24 15:00:41,170524,2021-11-24 15:00:49,170524,,0,,,0,,1
1000,45264-3A560-L1,1,45264-3A560-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:01:23,170524,2021-11-24 15:03:22,170524,,0,,,0,,1
1000,45264-3A560-D1,1,45264-3A560-T1,1,1,,2021-11-24,,,,1,,2021-11-24 15:01:28,170524,2021-11-24 15:03:22,170524,,0,,,0,,1
1000,25465-84750,3,1140306101,1,1,,2021-10-21,,,,1,,2021-10-21 14:31:00,170524,2021-10-21 14:31:29,170524,,0,,,0,,1
1000,25465-84750,4,1481310179,1,1,,2021-10-21,,,,1,,2021-10-21 14:31:05,170524,2021-10-21 14:31:29,170524,,0,,,0,,1
1000,25467-84750,1,25467-84750-L1,1,1,,2021-10-21,,,,1,,2021-10-21 14:32:36,170524,2021-11-26 13:54:31,170524,,0,,,0,,1
1000,25467-84750-L1,1,25467-84750-D1,1,1,,2021-10-21,,,,1,,2021-10-21 14:32:41,170524,2021-10-21 14:33:57,170524,,0,,,0,,1
1000,25467-84750-D1,1,25467-84750-T1,1,1,,2021-10-21,,,,1,,2021-10-21 14:32:49,170524,2021-10-21 14:33:57,170524,,0,,,0,,1
1000,25467-84750-T1,1,25467-84750-B1,1,1,,2021-10-21,,,,1,,2021-10-21 14:33:02,170524,2021-10-21 14:33:57,170524,,0,,,0,,1
1000,25467-84750-B1,1,25467-84750-P1,1,1,,2021-10-21,,,,1,,2021-10-21 14:33:08,170524,2021-10-21 14:33:57,170524,,0,,,0,,1
1000,25467-84750-P1,1,25467-84750-C1,1,1,,2021-10-21,,,,1,,2021-10-21 14:33:15,170524,2024-12-23 16:30:13,181129,,0,,,0,,0
1000,25467-84750-T1,2,25467-84752-2,1,1,,2021-10-21,,,,1,,2021-10-21 14:33:30,170524,2021-10-21 14:33:57,170524,,0,,,0,,1
1000,25490-52812,1,25490-52812-L1,1,1,,2021-10-21,,,,1,,2021-10-21 14:34:46,170524,2021-12-01 15:49:51,170524,,0,,,0,,0
1000,25490-52812-L1,1,25490-52812-D1,1,1,,2021-10-21,,,,1,,2021-10-21 14:34:51,170524,2021-10-21 14:36:07,170524,,0,,,0,,1
1000,25490-52812-D1,1,25490-52812-R1,1,1,,2021-10-21,,,,1,,2021-10-21 14:34:55,170524,2021-10-21 14:36:07,170524,,0,,,0,,1
1000,25490-52812-R1,1,25490-52812-G1,1,1,,2021-10-21,,,,1,,2021-10-21 14:35:03,170524,2021-11-26 13:52:18,170524,,0,,,0,,1
1000,25490-52812-G1,1,25491-52811-B1,1,1,,2021-10-21,,,,1,,2021-10-21 14:35:10,170524,2021-10-21 14:36:07,170524,,0,,,0,,1
1000,25491-52811-B1,1,25491-52811-P1,1,1,,2021-10-21,,,,1,,2021-10-21 14:35:15,170524,2021-10-21 14:36:07,170524,,0,,,0,,1
1000,25491-52811-P1,1,25491-52811-C1,1,1,,2021-10-21,,,,1,,2021-10-21 14:35:20,170524,2021-10-21 14:36:07,170524,,0,,,0,,1
